"anime_id","title","type","source","episodes","status","aired_string","aired","aired_year","duration","duration_minutes","rating","score","scored_by","rank","popularity","members","favorites","studio","genre","main_genre"
5251,"Angel Densetsu","OVA","Manga",2,"Finished Airing","Dec 13, 1996","{'from': '1996-12-13', 'to': '1996-12-13'}",1996,"24 min. per ep.",24,"R - 17+ (violence & profanity)",7.5,8433,1622,3069,14989,65,"Toei Animation","Action, Comedy, School","Action"
30859,"Memory of Red","Movie","Original",1,"Finished Airing","2004","{'from': None, 'to': None}",1991,"3 min.",3,"G - All Ages",3.82,290,9465,9492,511,0,"","Dementia","Dementia"
24627,"Yamada-kun to 7-nin no Majo (OVA)","OVA","Manga",2,"Finished Airing","Dec 17, 2014 to May 15, 2015","{'from': '2014-12-17', 'to': '2015-05-15'}",2014,"30 min. per ep.",30,"PG-13 - Teens 13 or older",7.58,25763,1418,1545,49238,41,"LIDENFILMS","Comedy, Romance, School, Shounen","Comedy"
32772,"Puzzle & Dragons Cross","TV","Game",89,"Finished Airing","Jul 4, 2016 to Mar 26, 2018","{'from': '2016-07-04', 'to': '2018-03-26'}",2016,"24 min. per ep.",24,"PG-13 - Teens 13 or older",6.81,457,4287,4565,5920,25,"Studio Pierrot","Game, Kids","Game"
4591,"Yoiko","TV","Manga",20,"Finished Airing","Nov 6, 1998 to Mar 26, 1999","{'from': '1998-11-06', 'to': '1999-03-26'}",1998,"12 min. per ep.",12,"R+ - Mild Nudity",6.33,757,6290,6082,2861,0,"Studio Pierrot","Slice of Life, Comedy, Ecchi, School","Slice of Life"
30567,"Teekyuu 5","TV","Manga",12,"Finished Airing","Jul 7, 2015 to Sep 22, 2015","{'from': '2015-07-07', 'to': '2015-09-22'}",2015,"2 min. per ep.",2,"PG-13 - Teens 13 or older",6.84,6551,4172,3399,12097,14,"Millepensee","Comedy, Shounen, Sports","Comedy"
23943,"Mobile Suit Gundam Unicorn: One of Seventy Two","Special","Book",1,"Finished Airing","Aug 3, 2013","{'from': '2013-08-03', 'to': '2013-08-03'}",2013,"Unknown",NA,"PG-13 - Teens 13 or older",6.64,215,5023,7698,1328,1,"Sunrise","Mecha","Mecha"
10870,"Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV)","TV","Manga",12,"Finished Airing","May 2, 2007 to Apr 13, 2008","{'from': '2007-05-02', 'to': '2008-04-13'}",2007,"3 min. per ep.",3,"PG - Children",7.41,2654,1970,3799,9279,4,"Production I.G","Comedy, Mecha, Sci-Fi","Comedy"
29235,"Ninja Hattori-kun Plus Perman: Chounouryoku Wars","Movie","Other",1,"Finished Airing","Mar 17, 1984","{'from': '1984-03-17', 'to': '1984-03-17'}",1984,"55 min.",55,"PG - Children",6.24,46,11484,11587,173,0,"Shin-Ei Animation","Adventure, Martial Arts, Super Power","Adventure"
5226,"Souten Kouro","TV","Manga",26,"Finished Airing","Apr 8, 2009 to Sep 30, 2009","{'from': '2009-04-08', 'to': '2009-09-30'}",2009,"23 min. per ep.",23,"R+ - Mild Nudity",7.36,2777,2210,3365,12452,38,"Madhouse","Action, Adventure, Historical","Action"
6194,"Stretta The Animation","OVA","Manga",2,"Finished Airing","May 29, 2009 to Jul 31, 2009","{'from': '2009-05-29', 'to': '2009-07-31'}",2009,"30 min. per ep.",30,"Rx - Hentai",7.05,3072,NA,4271,6970,42,"","Hentai","Hentai"
32797,"Shenmi Shijie Lixian Ji 2","Movie","Original",1,"Finished Airing","Aug 8, 2014","{'from': '2014-08-08', 'to': '2014-08-08'}",2014,"1 hr. 20 min.",80,"PG - Children",5.78,9,12029,13562,73,0,"","Adventure, Comedy, Fantasy","Adventure"
22443,"Hello Kitty no Alps no Shoujo Heidi","OVA","Other",1,"Finished Airing","Aug 21, 1993","{'from': '1993-08-21', 'to': '1993-08-21'}",1993,"30 min.",30,"G - All Ages",6.06,88,7201,10716,261,2,"","Kids","Kids"
6975,"Koro no Dai Sanpo","Special","Original",1,"Finished Airing","Oct 1, 2001","{'from': '2001-10-01', 'to': '2001-10-01'}",2001,"14 min.",14,"G - All Ages",6.75,160,4534,7378,1552,0,"Studio Ghibli","Adventure","Adventure"
35458,"Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters","Special","Original",1,"Finished Airing","Apr 21, 2017","{'from': '2017-04-21', 'to': '2017-04-21'}",2017,"24 min.",24,"PG-13 - Teens 13 or older",6.65,665,4989,6733,2126,0,"White Fox","Magic, Supernatural","Magic"
2352,"Daiakuji: The Xena Buster","OVA","Game",6,"Finished Airing","Nov 27, 2003 to May 27, 2005","{'from': '2003-11-27', 'to': '2005-05-27'}",2003,"30 min. per ep.",30,"Rx - Hentai",6.76,2244,NA,4762,5331,27,"","Hentai","Hentai"
9047,"Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara","OVA","Manga",1,"Finished Airing","Sep 26, 2010","{'from': '2010-09-26', 'to': '2010-09-26'}",2010,"34 min.",34,"PG-13 - Teens 13 or older",7.54,23559,1543,1692,43358,26,"J.C.Staff","Action, Sci-Fi, Super Power","Action"
2345,"Choujin Densetsu Urotsukidouji 5: Kanketsu-hen","OVA","Other",1,"Finished Airing","Dec 28, 1996","{'from': '1996-12-28', 'to': '1996-12-28'}",1996,"51 min.",51,"Rx - Hentai",5.54,490,NA,7614,1391,0,"","Fantasy, Hentai, Demons, Horror","Fantasy"
24049,"Kanai","ONA","Other",1,"Finished Airing","Mar, 2011","{'from': None, 'to': None}",1990,"5 min.",5,"G - All Ages",4.29,48,10761,11630,171,0,"","Mecha","Mecha"
1219,"Chocotto Sister","TV","Manga",24,"Finished Airing","Jul 12, 2006 to Dec 20, 2006","{'from': '2006-07-12', 'to': '2006-12-20'}",2006,"24 min. per ep.",24,"R+ - Mild Nudity",6.87,6371,4025,2975,16043,35,"Nomad","Comedy, Drama, Romance, Ecchi","Comedy"
25439,"Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe Special","Special","Other",1,"Finished Airing","Oct 10, 2014","{'from': '2014-10-10', 'to': '2014-10-10'}",2014,"3 min.",3,"PG-13 - Teens 13 or older",5.64,1115,8117,6286,2613,1,"Seven","Slice of Life, Comedy","Slice of Life"
33717,"Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special","Special","Book",1,"Finished Airing","Feb 23, 2007","{'from': '2007-02-23', 'to': '2007-02-23'}",2007,"22 min.",22,"G - All Ages",6.11,9,10228,13153,91,0,"KAGAYA Studio","Drama, Fantasy, Mystery","Drama"
36498,"Arslan Senki (TV): Fuujin Ranbu - 4-koma Gekijou","Special","Manga",4,"Finished Airing","Sep 7, 2016 to Dec 7, 2016","{'from': '2016-09-07', 'to': '2016-12-07'}",2016,"1 min. per ep.",1,"PG-13 - Teens 13 or older",6.42,198,5906,6550,2308,2,"LIDENFILMS","Comedy","Comedy"
34003,"Nameless","Music","Original",1,"Finished Airing","Aug 11, 2016","{'from': '2016-08-11', 'to': '2016-08-11'}",2016,"4 min.",4,"G - All Ages",6.46,559,5766,7306,1616,1,"","Music, Romance","Music"
19921,"Ogami Matsugorou","OVA","Other",1,"Finished Airing","Dec 16, 1989","{'from': '1989-12-16', 'to': '1989-12-16'}",1989,"50 min.",50,"PG-13 - Teens 13 or older",5.52,23,11571,11878,156,0,"","Action, Martial Arts, Romance, School, Shounen","Action"
2954,"Maria-sama ga Miteru 3rd Specials","Special","Book",5,"Finished Airing","Dec 29, 2006 to Jul 25, 2007","{'from': '2006-12-29', 'to': '2007-07-25'}",2006,"2 min. per ep.",2,"PG - Children",7.46,2729,1778,4682,5561,4,"Studio Deen","Comedy","Comedy"
16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo","ONA","Other",1,"Finished Airing","Oct 28, 2012","{'from': '2012-10-28', 'to': '2012-10-28'}",2012,"7 min.",7,"PG-13 - Teens 13 or older",6.57,1211,5334,5305,4010,1,"AIC A.S.T.A.","Fantasy, Seinen","Fantasy"
31211,"Choegang Top Plate","TV","Original",26,"Finished Airing","Sep 11, 2013 to Dec 26, 2013","{'from': '2013-09-11', 'to': '2013-12-26'}",2013,"Unknown",NA,"G - All Ages",6.35,37,9877,11666,168,1,"","Action, Kids, Sports, Comedy","Action"
1008,"Ranma ½ Specials","OVA","Manga",2,"Finished Airing","Dec 16, 1994 to Feb 17, 1995","{'from': '1994-12-16', 'to': '1995-02-17'}",1994,"30 min. per ep.",30,"PG-13 - Teens 13 or older",7.74,6568,1023,3307,13020,36,"Gainax, Studio Deen","Comedy, Drama, Romance, Shounen","Comedy"
29105,"Aruite Mikka!","Music","Original",1,"Finished Airing","Dec 1, 1999","{'from': '1999-12-01', 'to': '1999-12-01'}",1999,"2 min.",2,"G - All Ages",4.48,123,9356,11051,218,0,"Polygon Pictures","Music, Comedy, Kids","Music"
1465,"Hakaima Sadamitsu","TV","Manga",10,"Finished Airing","Jan 17, 2001 to Mar 21, 2001","{'from': '2001-01-17', 'to': '2001-03-21'}",2001,"22 min. per ep.",22,"R - 17+ (violence & profanity)",7.01,1752,3532,5314,3981,14,"Studio Deen","Action, Mecha, School, Sci-Fi, Seinen","Action"
20115,"Gekisou! Rubenkaiser","TV","Other",17,"Finished Airing","Oct 10, 1977 to Feb 6, 1978","{'from': '1977-10-10', 'to': '1978-02-06'}",1977,"25 min. per ep.",25,"PG-13 - Teens 13 or older",6.69,16,10196,11393,186,0,"Toei Animation","Cars, Shounen, Sports","Cars"
35621,"Line Rangers","ONA","Game",0,"Currently Airing","Jul 24, 2014 to ?","{'from': '2014-07-24', 'to': None}",2014,"3 min.",3,"G - All Ages",7.17,6,11078,13244,87,2,"","Game, Fantasy","Game"
12375,"Maki-chan to Now.","OVA","Game",4,"Finished Airing","Feb 24, 2012 to Dec 26, 2014","{'from': '2012-02-24', 'to': '2014-12-26'}",2012,"30 min. per ep.",30,"Rx - Hentai",7.58,6052,NA,3148,14369,167,"Collaboration Works","Hentai","Hentai"
19239,"Old City Ward","Music","Other",1,"Finished Airing","2010","{'from': None, 'to': None}",1998,"6 min.",6,"G - All Ages",5.46,227,8439,10067,373,0,"","Fantasy, Music","Fantasy"
3839,"Himitsu no Akko-chan 3","TV","Other",44,"Finished Airing","Apr 5, 1998 to Feb 28, 1999","{'from': '1998-04-05', 'to': '1999-02-28'}",1998,"24 min. per ep.",24,"G - All Ages",6.3,121,6385,9563,491,0,"Toei Animation","Magic, School, Shoujo","Magic"
6850,"Norakuro Shoui: Nichiyoubi no Kaijiken","Movie","Manga",1,"Finished Airing","1933","{'from': None, 'to': None}",1996,"1 min.",1,"G - All Ages",4.83,287,9190,9359,545,0,"","Action, Military","Action"
1296,"Project A-Ko 2: Daitokuji Zaibatsu no Inbou","OVA","Original",1,"Finished Airing","May 21, 1987","{'from': '1987-05-21', 'to': '1987-05-21'}",1987,"48 min.",48,"PG-13 - Teens 13 or older",6.66,1870,4900,5611,3518,1,"APPP","Action, Comedy, Mecha, Sci-Fi, Super Power","Action"
25051,"Miracle Giants Doumu-kun Special","Special","Other",1,"Finished Airing","1991","{'from': None, 'to': None}",2002,"1 hr. 2 min.",62,"PG - Children",5.61,18,11280,12776,110,0,"","Sports","Sports"
34580,"Nana Maru San Batsu","TV","Manga",12,"Finished Airing","Jul 5, 2017 to Sep 20, 2017","{'from': '2017-07-05', 'to': '2017-09-20'}",2017,"23 min. per ep.",23,"PG-13 - Teens 13 or older",6.82,18583,4246,1607,46656,60,"TMS Entertainment","Game, School, Seinen","Game"
393,"Escaflowne","Movie","Original",1,"Finished Airing","Jun 24, 2000","{'from': '2000-06-24', 'to': '2000-06-24'}",2000,"1 hr. 37 min.",97,"PG-13 - Teens 13 or older",7.17,23268,2920,1634,45202,151,"Bones, Sunrise","Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo","Adventure"
30278,"Ghost Messenger Movie","Movie","Other",1,"Finished Airing","2014","{'from': None, 'to': None}",2018,"1 hr. 18 min.",78,"PG-13 - Teens 13 or older",5.86,42,10219,9953,396,0,"Studio Animal","Action, Fantasy","Action"
1491,"Ginga Tetsudou 999","TV","Manga",113,"Finished Airing","Sep 14, 1978 to Apr 9, 1981","{'from': '1978-09-14', 'to': '1981-04-09'}",1978,"25 min. per ep.",25,"G - All Ages",7.96,3053,595,2887,17037,260,"Toei Animation","Sci-Fi, Adventure, Space, Drama","Sci-Fi"
28021,"Ishii Hisaichi no Nanda Kanda Gekijou","OVA","Other",2,"Finished Airing","Jul 25, 1989 to Nov 25, 1989","{'from': '1989-07-25', 'to': '1989-11-25'}",1989,"30 min. per ep.",30,"PG - Children",7.44,9,10592,13095,94,0,"","Comedy, Martial Arts, Sci-Fi, Space","Comedy"
9520,"Zero Tester","TV","Original",38,"Finished Airing","Oct 1, 1973 to Jun 17, 1974","{'from': '1973-10-01', 'to': '1974-06-17'}",1973,"24 min. per ep.",24,"PG-13 - Teens 13 or older",6.16,37,12837,10615,278,1,"Sunrise","Action, Sci-Fi, Adventure, Mecha","Action"
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Movie","Other",1,"Finished Airing","Feb 7, 2004","{'from': '2004-02-07', 'to': '2004-02-07'}",2004,"20 min.",20,"G - All Ages",6.14,95,6981,9616,478,0,"","Mecha, Sci-Fi","Mecha"
13433,"himitsukesshatakanotsume.jp","ONA","Other",78,"Finished Airing","Apr 6, 2012 to Feb, 2014","{'from': '2012-04-06', 'to': '2018-02-11'}",2012,"5 min. per ep.",5,"PG-13 - Teens 13 or older",5.82,28,10464,11423,186,1,"DLE","Comedy, Parody, Super Power","Comedy"
1355,"Makyuu Senjou","OVA","Other",2,"Finished Airing","Mar 22, 1991 to May 25, 1991","{'from': '1991-03-22', 'to': '1991-05-25'}",1991,"50 min. per ep.",50,"R - 17+ (violence & profanity)",5.2,161,8833,9375,542,0,"","Action, Sci-Fi","Action"
1996,"Full Moon wo Sagashite: Kawaii Kawaii Daibouken","Special","Manga",1,"Finished Airing","Nov 1, 2002","{'from': '2002-11-01', 'to': '2002-11-01'}",2002,"10 min.",10,"G - All Ages",6.8,3708,4313,4102,7706,30,"Studio Deen","Comedy, Fantasy, Shoujo, Supernatural","Comedy"
5872,"Doubutsu Mura no Sports Day","Movie","Original",1,"Finished Airing","1932","{'from': None, 'to': None}",2009,"8 min.",8,"G - All Ages",5.07,347,8973,9189,603,1,"","Action","Action"
3507,"Survival","Music","Other",1,"Finished Airing","May 19, 1999","{'from': '1999-05-19', 'to': '1999-05-19'}",1999,"4 min.",4,"PG-13 - Teens 13 or older",6.28,1558,6486,6310,2587,1,"Studio 4°C","Dementia, Drama, Music, Psychological, School, Supernatural","Dementia"
35183,"Gurazeni","TV","Manga",0,"Currently Airing","Apr 6, 2018 to ?","{'from': '2018-04-06', 'to': None}",2018,"23 min.",23,"PG-13 - Teens 13 or older",5.66,1148,8101,4587,5855,3,"Studio Deen","Comedy, Sports, Drama, Seinen","Comedy"
1265,"Yoroiden Samurai Troopers Gaiden","OVA","Other",2,"Finished Airing","Apr 30, 1989 to Jun 1, 1989","{'from': '1989-04-30', 'to': '1989-06-01'}",1989,"25 min. per ep.",25,"PG-13 - Teens 13 or older",6.79,780,4381,6942,1927,8,"Sunrise","Adventure, Fantasy, Samurai, Shounen","Adventure"
22205,"Be Blues! Ao ni Nare","ONA","Manga",1,"Finished Airing","Jun 12, 2013","{'from': '2013-06-12', 'to': '2013-06-12'}",2013,"31 sec.",0.52,"G - All Ages",5.34,99,8618,10765,254,0,"","Sports, Shounen","Sports"
8939,"Bohemian Rhapsody","Music","Manga",1,"Finished Airing","Dec 23, 2009","{'from': '2009-12-23', 'to': '2009-12-23'}",2009,"6 min.",6,"G - All Ages",5.97,2267,7403,5497,3696,1,"","Music, Sci-Fi, Space","Music"
1739,"Shibawanko no Wa no Kokoro","TV","Other",80,"Finished Airing","Apr 5, 2006 to Mar 14, 2007","{'from': '2006-04-05', 'to': '2007-03-14'}",2006,"2 min. per ep.",2,"G - All Ages",6.48,33,12039,9718,447,1,"Three-d","Kids","Kids"
35828,"Miira no Kaikata","TV","Manga",12,"Finished Airing","Jan 12, 2018 to Mar 30, 2018","{'from': '2018-01-12', 'to': '2018-03-30'}",2018,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.52,12413,1578,1790,39616,166,"8bit","Slice of Life, Comedy, Supernatural","Slice of Life"
33599,"Na Sa Er Ding","TV","Original",50,"Finished Airing","Dec 22, 2014 to Jan 15, 2015","{'from': '2014-12-22', 'to': '2015-01-15'}",2014,"11 min. per ep.",11,"PG-13 - Teens 13 or older",4.69,13,11364,10141,357,2,"","Adventure, Demons, Fantasy","Adventure"
15111,"Spy Penguin","OVA","Original",5,"Finished Airing","Sep 4, 2012 to Nov 4, 2012","{'from': '2012-09-04', 'to': '2012-11-04'}",2012,"4 min. per ep.",4,"PG - Children",4.75,16,12261,12439,127,0,"Next Media Animation","Kids","Kids"
34353,"Himitsukessha Taka no Tsume Specials","Special","Original",4,"Finished Airing","Sep 21, 2006 to Dec 22, 2006","{'from': '2006-09-21', 'to': '2006-12-22'}",2006,"11 min. per ep.",11,"PG-13 - Teens 13 or older",4.92,13,10455,13237,87,0,"DLE","Comedy, Parody, Super Power","Comedy"
17497,"Jewelpet Happiness","TV","Original",52,"Finished Airing","Apr 6, 2013 to Mar 29, 2014","{'from': '2013-04-06', 'to': '2014-03-29'}",2013,"24 min. per ep.",24,"PG - Children",6.89,348,3953,7146,1746,14,"Studio Comet","Fantasy, Magic, Shoujo","Fantasy"
19135,"Kuroi Ame ni Utarete","Movie","Manga",1,"Finished Airing","Aug 12, 1984","{'from': '1984-08-12', 'to': '1984-08-12'}",1984,"1 hr. 30 min.",90,"R+ - Mild Nudity",6.14,72,6965,10498,296,0,"","Drama, Historical","Drama"
16936,"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.","ONA","Original",1,"Finished Airing","Dec 29, 2012","{'from': '2012-12-29', 'to': '2012-12-29'}",2012,"3 min.",3,"PG-13 - Teens 13 or older",5.72,1638,7944,5817,3188,2,"Charaction","Comedy","Comedy"
31706,"Fate/kaleid liner Prisma☆Illya 3rei!!","TV","Manga",12,"Finished Airing","Jul 6, 2016 to Sep 21, 2016","{'from': '2016-07-06', 'to': '2016-09-21'}",2016,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.65,25733,1215,1424,55842,229,"Silver Link.","Action, Comedy, Magic, Fantasy","Action"
8108,"Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!","Movie","Other",1,"Finished Airing","Dec 13, 2003","{'from': '2003-12-13', 'to': '2003-12-13'}",2003,"52 min.",52,"PG - Children",6.65,415,4996,7870,1230,3,"TMS Entertainment","Adventure, Comedy, Kids","Adventure"
18393,"Fairy Tail x Rave","OVA","Manga",1,"Finished Airing","Aug 16, 2013","{'from': '2013-08-16', 'to': '2013-08-16'}",2013,"25 min.",25,"PG-13 - Teens 13 or older",7.45,40736,1803,1159,70949,182,"Satelight, A-1 Pictures","Action, Adventure, Comedy, Fantasy, Magic, Shounen","Action"
5292,"Getter Robo Go","TV","Other",50,"Finished Airing","Feb 11, 1991 to Jan 27, 1992","{'from': '1991-02-11', 'to': '1992-01-27'}",1991,"24 min. per ep.",24,"PG-13 - Teens 13 or older",6.35,193,6182,8284,996,0,"Toei Animation","Action, Adventure, Mecha, Military, Shounen","Action"
8359,"Crayon Shin-chan Movie 04: Henderland no Daibouken","Movie","Manga",1,"Finished Airing","Apr 19, 1996","{'from': '1996-04-19', 'to': '1996-04-19'}",1996,"1 hr. 37 min.",97,"G - All Ages",7.25,1142,2601,6657,2199,3,"","Slice of Life, Comedy, Ecchi, School, Seinen","Slice of Life"
18115,"Magi: The Kingdom of Magic","TV","Manga",25,"Finished Airing","Oct 6, 2013 to Mar 30, 2014","{'from': '2013-10-06', 'to': '2014-03-30'}",2013,"25 min. per ep.",25,"PG-13 - Teens 13 or older",8.44,202063,142,140,372549,5561,"A-1 Pictures","Action, Adventure, Magic, Fantasy, Shounen","Action"
8669,"Anokoro no Namida wa","Music","Original",1,"Finished Airing","Mar 31, 1997","{'from': '1997-03-31', 'to': '1997-03-31'}",1997,"2 min.",2,"G - All Ages",5.65,158,8092,9639,469,0,"","Music, Slice of Life, Kids","Music"
6691,"Elf no Futagohime: Willan to Arsura","OVA","Game",1,"Finished Airing","Jul 31, 2009","{'from': '2009-07-31', 'to': '2009-07-31'}",2009,"30 min.",30,"Rx - Hentai",6.13,924,NA,6457,2422,2,"T-Rex","Hentai","Hentai"
24987,"Furueru Kuchibiru Episode 0","OVA","Manga",1,"Finished Airing","Jun 27, 2014","{'from': '2014-06-27', 'to': '2014-06-27'}",2014,"24 min.",24,"Rx - Hentai",6.74,1686,NA,5533,3639,8,"","Hentai","Hentai"
5014,"Sango Shou Densetsu: Aoi Umi no Elfie","Movie","Other",1,"Finished Airing","May 19, 1986","{'from': '1986-05-19', 'to': '1986-05-19'}",1986,"1 hr. 12 min.",72,"G - All Ages",7.18,298,2901,8838,736,0,"Nippon Animation","Adventure, Sci-Fi","Adventure"
8595,"Kotencotenco","TV","Other",52,"Finished Airing","Oct 6, 2005 to Sep 28, 2006","{'from': '2005-10-06', 'to': '2006-09-28'}",2005,"25 min. per ep.",25,"G - All Ages",5.72,18,10978,12034,144,0,"","Adventure, Comedy, Fantasy, Kids, Magic","Adventure"
3332,"Stop!! Hibari-kun!","TV","Manga",35,"Finished Airing","May 20, 1983 to Jan 27, 1984","{'from': '1983-05-20', 'to': '1984-01-27'}",1983,"24 min. per ep.",24,"R+ - Mild Nudity",7.18,221,2908,6537,2326,14,"Toei Animation","Comedy, Shounen","Comedy"
3578,"Daraku: Onna Kyoushi Hakai","OVA","Other",3,"Finished Airing","Sep 18, 2002 to Apr 18, 2003","{'from': '2002-09-18', 'to': '2003-04-18'}",2002,"30 min. per ep.",30,"Rx - Hentai",6.19,1123,NA,6050,2891,13,"","Hentai","Hentai"
338,"Versailles no Bara","TV","Manga",40,"Finished Airing","Oct 10, 1979 to Sep 3, 1980","{'from': '1979-10-10', 'to': '1980-09-03'}",1979,"23 min. per ep.",23,"PG-13 - Teens 13 or older",8.38,14055,180,1664,44207,1660,"Tokyo Movie Shinsha","Military, Historical, Drama, Romance, Shoujo","Military"
30651,"Itoshi no Muco","TV","Manga",25,"Finished Airing","Oct 3, 2015 to Mar 26, 2016","{'from': '2015-10-03', 'to': '2016-03-26'}",2015,"12 min. per ep.",12,"PG - Children",6.86,1713,4069,4791,5249,24,"DLE","Slice of Life, Comedy","Slice of Life"
21695,"Pokemon XY SP: Road to Kalos","Special","Other",1,"Finished Airing","Oct 10, 2013","{'from': '2013-10-10', 'to': '2013-10-10'}",2013,"24 min.",24,"PG - Children",6.5,1592,5616,5458,3761,4,"OLM","Action, Adventure, Comedy, Fantasy, Kids","Action"
1498,"Black Blood Brothers","TV","Book",12,"Finished Airing","Sep 8, 2006 to Nov 24, 2006","{'from': '2006-09-08', 'to': '2006-11-24'}",2006,"25 min. per ep.",25,"R - 17+ (violence & profanity)",7.24,43284,2638,1059,78115,475,"Group TAC","Action, Comedy, Fantasy, Shounen, Supernatural, Vampire","Action"
4362,"Fireball","TV","Other",13,"Finished Airing","Apr 7, 2008 to Jun 30, 2008","{'from': '2008-04-07', 'to': '2008-06-30'}",2008,"1 min. per ep.",1,"G - All Ages",6.78,4412,4393,4124,7626,19,"Jinnis Animation Studios","Comedy, Sci-Fi","Comedy"
28755,"Boruto: Naruto the Movie","Movie","Manga",1,"Finished Airing","Aug 7, 2015","{'from': '2015-08-07', 'to': '2015-08-07'}",2015,"1 hr. 35 min.",95,"PG-13 - Teens 13 or older",7.87,104877,750,484,165875,708,"Studio Pierrot","Action, Comedy, Super Power, Martial Arts, Shounen","Action"
